category	ext	size	path
text_xml_python	.xml	13607	Assets/XML/Gameinfo/CIV4Hints.xml
text_xml_python	.xml	48442	Assets/XML/Gameinfo/CIV4HandicapInfo.xml
text_xml_python	.xml	35556	Assets/XML/Gameinfo/CIV4GoodyInfo.xml
text_xml_python	.xml	6079	Assets/XML/Gameinfo/CIV4GameSpeedInfo.xml
text_xml_python	.xml	22401	Assets/XML/Gameinfo/CIV4GameOptionInfos.xml
text_xml_python	.xml	68877	Assets/XML/Gameinfo/CIV4GameInfoSchema.xml
text_xml_python	.xml	2078	Assets/XML/Gameinfo/CIV4EspionageMissionInfo.xml
text_xml_python	.xml	36178	Assets/XML/Gameinfo/CIV4EraInfos.xml
text_xml_python	.xml	5970	Assets/XML/Gameinfo/CIV4EmphasizeInfo.xml
text_xml_python	.xml	1228049	Assets/XML/Gameinfo/CIV4DiplomacyInfos.xml
text_xml_python	.xml	3127	Assets/XML/Gameinfo/CIV4CursorInfo.xml
text_xml_python	.xml	5798	Assets/XML/Gameinfo/CIV4CultureLevelInfo.xml
text_xml_python	.xml	354	Assets/XML/Gameinfo/CIV4CorporationInfo.xml
text_xml_python	.xml	1888	Assets/XML/Gameinfo/CIV4CommerceInfo.xml
text_xml_python	.xml	1192	Assets/XML/Gameinfo/CIV4CivicOptionInfos.xml
text_xml_python	.xml	158208	Assets/XML/Gameinfo/CIV4CivicInfos.xml
text_xml_python	.xml	1211010	Assets/XML/Events/CIV4EventTriggerInfos.xml
text_xml_python	.xml	21912	Assets/XML/Events/CIV4EventSchema.xml
text_xml_python	.xml	2318885	Assets/XML/Events/CIV4EventInfos.xml
text_xml_python	.xml	146347	Assets/XML/Civilizations/CIV4UnitArtStyleTypeInfos.xml
text_xml_python	.xml	53440	Assets/XML/Civilizations/CIV4TraitInfos.xml
text_xml_python	.xml	2203280	Assets/XML/Civilizations/CIV4LeaderHeadInfos.xml
text_xml_python	.xml	33607	Assets/XML/Civilizations/CIV4CivilizationsSchema.xml
text_xml_python	.xml	296567	Assets/XML/Civilizations/CIV4CivilizationInfos.xml
text_xml_python	.xml	948	Assets/XML/Buildings/CIV4SpecialBuildingInfos.xml
text_xml_python	.xml	326450	Assets/XML/Buildings/CIV4PlotLSystem.xml
text_xml_python	.xml	133514	Assets/XML/Buildings/CIV4CityLSystem.xml
text_xml_python	.xml	31143	Assets/XML/Buildings/CIV4BuildingsSchema.xml
text_xml_python	.xml	1786627	Assets/XML/Buildings/CIV4BuildingInfos.xml
text_xml_python	.xml	66413	Assets/XML/Buildings/CIV4BuildingClassInfos.xml
text_xml_python	.xml	2515	Assets/XML/Basicinfos/CIV4UnitCombatInfos.xml
text_xml_python	.xml	6009	Assets/XML/Basicinfos/CIV4UnitAIInfos.xml
text_xml_python	.xml	5216	Assets/XML/Basicinfos/CIV4MemoryInfos.xml
text_xml_python	.xml	735	Assets/XML/Basicinfos/CIV4InvisibleInfos.xml
text_xml_python	.xml	1780	Assets/XML/Basicinfos/CIV4DamageInfos.xml
text_xml_python	.xml	4926	Assets/XML/Basicinfos/CIV4BasicInfos.xml
text_xml_python	.xml	6010	Assets/XML/Basicinfos/CIV4BasicInfoSchema.xml
text_xml_python	.xml	739	Assets/XML/Basicinfos/CIV4AlignmentInfos.xml
text_xml_python	.xml	14106	Assets/XML/Audio/AudioSoundscapeScripts.xml
text_xml_python	.xml	424655	Assets/XML/Audio/AudioDefines.xml
text_xml_python	.xml	1052828	Assets/XML/Audio/Audio3DScripts.xml
text_xml_python	.xml	885232	Assets/XML/Audio/Audio2DScripts.xml
text_xml_python	.xml	58813	Assets/XML/Art/CIV4RouteModelInfos.xml
text_xml_python	.xml	1845	Assets/XML/Art/CIV4MainMenus.xml
text_xml_python	.xml	766978	Assets/XML/Art/CIV4ArtDefines_Unit.xml
text_xml_python	.xml	28374	Assets/XML/Art/CIV4ArtDefines_Terrain.xml
text_xml_python	.xml	11990	Assets/XML/Art/CIV4ArtDefines_Movie.xml
text_xml_python	.xml	10054	Assets/XML/Art/CIV4ArtDefines_Misc.xml
text_xml_python	.xml	18350	Assets/XML/Art/CIV4ArtDefines_Leaderhead.xml
text_xml_python	.xml	55938	Assets/XML/Art/CIV4ArtDefines_Interface.xml
text_xml_python	.xml	34143	Assets/XML/Art/CIV4ArtDefines_Improvement.xml
text_xml_python	.xml	38545	Assets/XML/Art/CIV4ArtDefines_Feature.xml
text_xml_python	.xml	17158	Assets/XML/Art/CIV4ArtDefines_Civilization.xml
text_xml_python	.xml	123241	Assets/XML/Art/CIV4ArtDefines_Building.xml
text_xml_python	.xml	28799	Assets/XML/Art/CIV4ArtDefines_Bonus.xml
text_xml_python	.py	60158	Assets/python/pyWB/CvWBDesc.py
text_xml_python	.py	150108	Assets/python/entrypoints/CvSpellInterface.py
text_xml_python	.py	80275	Assets/python/entrypoints/CvSomniumInterface.py
text_xml_python	.py	31225	Assets/python/entrypoints/CvScreensInterface.py
text_xml_python	.py	237984	Assets/python/entrypoints/CvRandomEventInterface.py
text_xml_python	.py	4783	Assets/python/entrypoints/CvPopupInterface.py
text_xml_python	.py	9999	Assets/python/entrypoints/CvGameInterface.py
text_xml_python	.py	10300	Assets/python/entrypoints/CvDataStorageInterface.py
text_xml_python	.py	15701	Assets/python/Screens/CvWorldBuilderDiplomacyScreen.py
text_xml_python	.py	6420	Assets/python/Screens/CvWonderMovieScreen.py
text_xml_python	.py	46516	Assets/python/Screens/CvVictoryScreen.py
text_xml_python	.py	4617	Assets/python/Screens/CvTrophyHall.py
text_xml_python	.py	51902	Assets/python/Screens/CvTechChooser.py
text_xml_python	.py	2623	Assets/python/Screens/CvScreenEnums.py
text_xml_python	.py	18667	Assets/python/Screens/CvReligionScreen.py
text_xml_python	.py	18711	Assets/python/Screens/CvPediaUnit.py
text_xml_python	.py	11573	Assets/python/Screens/CvPediaTech.py
text_xml_python	.py	7122	Assets/python/Screens/CvPediaSpell.py
text_xml_python	.py	13112	Assets/python/Screens/CvPediaPromotion.py
text_xml_python	.py	54762	Assets/python/Screens/CvPediaMain.py
text_xml_python	.py	10030	Assets/python/Screens/CvPediaLeader.py
text_xml_python	.py	12712	Assets/python/Screens/CvPediaImprovement.py
text_xml_python	.py	8117	Assets/python/Screens/CvPediaCivilization.py
text_xml_python	.py	19695	Assets/python/Screens/CvMilitaryAdvisor.py
text_xml_python	.py	175872	Assets/python/Screens/CvMainInterface.py
text_xml_python	.py	4337	Assets/python/Screens/CvIntroMovieScreen.py
text_xml_python	.py	96226	Assets/python/Screens/CvInfoScreen.py
text_xml_python	.py	45388	Assets/python/Screens/CvExoticForeignAdvisor.py
text_xml_python	.py	28726	Assets/python/Screens/CvEspionageAdvisor.py
text_xml_python	.py	40012	Assets/python/Screens/CvCorporationScreen.py
text_xml_python	.py	15997	Assets/python/Screens/CvCivicsScreen.py
art_media	.tga	524332	Assets/res/Fonts/GameFont_75.tga
art_media	.tga	819244	Assets/res/Fonts/GameFont.tga
other	.mp3	20506	Assets/sounds/tech/Tech_Ding.mp3
other	.mp3	4981765	Assets/sounds/soundtrack/songofthedeadsun.mp3
other	.mp3	1366948	Assets/sounds/soundtrack/TheGallowsJig.mp3
other	.mp3	2781582	Assets/sounds/soundtrack/ShadowForest.mp3
other	.mp3	1746651	Assets/sounds/soundtrack/RichDouglas2.mp3
other	.mp3	1724126	Assets/sounds/soundtrack/RichDouglas1.mp3
other	.mp3	1706135	Assets/sounds/soundtrack/OpeningMenu.mp3
other	.mp3	1571911	Assets/sounds/soundtrack/ECTheHouse.mp3
other	.mp3	2189270	Assets/sounds/soundtrack/ECDemo.mp3
other	.mp3	2527206	Assets/sounds/soundtrack/DarklyEverafter.mp3
other	.mp3	2103548	Assets/sounds/soundtrack/BlackSpires.mp3
other	.mp3	164302	Assets/sounds/diplomacy/Svartalfar.mp3
other	.mp3	645455	Assets/sounds/diplomacy/Sidar.mp3
other	.mp3	326052	Assets/sounds/diplomacy/Sheaim.mp3
other	.mp3	231175	Assets/sounds/diplomacy/Mercurians.mp3
other	.mp3	251655	Assets/sounds/diplomacy/Malakim.mp3
other	.mp3	262104	Assets/sounds/diplomacy/Luchuirp.mp3
other	.mp3	538855	Assets/sounds/diplomacy/Ljosalfar.mp3
other	.mp3	976898	Assets/sounds/diplomacy/Lanun.mp3
other	.mp3	497477	Assets/sounds/diplomacy/Kuriotates.mp3
other	.mp3	431023	Assets/sounds/diplomacy/Khazad.mp3
other	.mp3	394241	Assets/sounds/diplomacy/Infernal.mp3
other	.mp3	1072107	Assets/sounds/diplomacy/Illians.mp3
other	.mp3	528344	Assets/sounds/diplomacy/Hippus.mp3
other	.mp3	1139401	Assets/sounds/diplomacy/Grigori.mp3
other	.mp3	498733	Assets/sounds/diplomacy/Elohim.mp3
other	.mp3	931739	Assets/sounds/diplomacy/Doviello.mp3
other	.mp3	107250	Assets/sounds/diplomacy/Decius.mp3
other	.mp3	251237	Assets/sounds/diplomacy/Clanofembers.mp3
other	.mp3	402182	Assets/sounds/diplomacy/Calabim.mp3
other	.mp3	596890	Assets/sounds/diplomacy/Barbarian.mp3
other	.mp3	825995	Assets/sounds/diplomacy/Bannor.mp3
other	.mp3	849337	Assets/sounds/diplomacy/Balseraphs.mp3
other	.mp3	453173	Assets/sounds/diplomacy/Amurites.mp3
other	.mp3	56886	Assets/sounds/buildings/Carnival.mp3
other	.mp3	92413	Assets/sounds/buildings/ArmageddonIncrease.mp3
other	.mp3	81502	Assets/sounds/buildings/ArmageddonDecrease.mp3
art_media	.wav	42044	Assets/sounds/ambient/UnitRises.wav
art_media	.wav	48188	Assets/sounds/ambient/UnitFalls.wav
art_media	.wav	61196	Assets/sounds/ambient/Fire.wav
art_media	.wav	8710	Assets/sounds/units/hawk.wav
art_media	.wav	53308	Assets/sounds/units/WraithSelect-002.wav
art_media	.wav	62524	Assets/sounds/units/WraithSelect-001.wav
art_media	.wav	63548	Assets/sounds/units/WraithSelect-000.wav
art_media	.wav	102668	Assets/sounds/units/Wolf.wav
art_media	.wav	61500	Assets/sounds/units/VampireSelect-002.wav
art_media	.wav	53308	Assets/sounds/units/VampireSelect-001.wav
art_media	.wav	42044	Assets/sounds/units/VampireSelect-000.wav
art_media	.wav	94268	Assets/sounds/units/UndeadSelect-009.wav
art_media	.wav	77884	Assets/sounds/units/UndeadSelect-008.wav
art_media	.wav	25660	Assets/sounds/units/UndeadSelect-007.wav
art_media	.wav	29756	Assets/sounds/units/UndeadSelect-006.wav
art_media	.wav	44092	Assets/sounds/units/UndeadSelect-005.wav
art_media	.wav	52284	Assets/sounds/units/UndeadSelect-004.wav
art_media	.wav	62524	Assets/sounds/units/UndeadSelect-003.wav
art_media	.wav	22588	Assets/sounds/units/UndeadSelect-002.wav
art_media	.wav	31804	Assets/sounds/units/UndeadSelect-001.wav
art_media	.wav	27708	Assets/sounds/units/UndeadSelect-000.wav
art_media	.wav	24668	Assets/sounds/units/SuccubusSelect-001.wav
art_media	.wav	441044	Assets/sounds/units/Spidersilk.wav
art_media	.wav	480044	Assets/sounds/units/Spider.wav
art_media	.wav	56380	Assets/sounds/units/SkeletonSelect-004.wav
art_media	.wav	48188	Assets/sounds/units/SkeletonSelect-003.wav
art_media	.wav	22588	Assets/sounds/units/SkeletonSelect-002.wav
art_media	.wav	36924	Assets/sounds/units/SkeletonSelect-001.wav
art_media	.wav	24636	Assets/sounds/units/SkeletonSelect-000.wav
art_media	.wav	120546	Assets/sounds/units/SeaSerpent-002.wav
art_media	.wav	91146	Assets/sounds/units/SeaSerpent-001.wav
art_media	.wav	89676	Assets/sounds/units/SeaSerpent-000.wav
art_media	.wav	41020	Assets/sounds/units/Raven.wav
art_media	.wav	38764	Assets/sounds/units/Orcreadytowork.wav
art_media	.wav	30780	Assets/sounds/units/OrcSelect-009.wav
art_media	.wav	47164	Assets/sounds/units/OrcSelect-008.wav
art_media	.wav	32828	Assets/sounds/units/OrcSelect-007.wav
art_media	.wav	81980	Assets/sounds/units/OrcSelect-006.wav
art_media	.wav	46140	Assets/sounds/units/OrcSelect-005.wav
art_media	.wav	48188	Assets/sounds/units/OrcSelect-004.wav
art_media	.wav	46140	Assets/sounds/units/OrcSelect-003.wav
art_media	.wav	54332	Assets/sounds/units/OrcSelect-002.wav
art_media	.wav	46140	Assets/sounds/units/OrcSelect-001.wav
art_media	.wav	51260	Assets/sounds/units/OrcSelect-000.wav
art_media	.wav	65596	Assets/sounds/units/OrcOrder-009.wav
art_media	.wav	46140	Assets/sounds/units/OrcOrder-008.wav
art_media	.wav	45116	Assets/sounds/units/OrcOrder-007.wav
art_media	.wav	87100	Assets/sounds/units/OrcOrder-006.wav
art_media	.wav	34876	Assets/sounds/units/OrcOrder-005.wav
art_media	.wav	33852	Assets/sounds/units/OrcOrder-004.wav
art_media	.wav	55356	Assets/sounds/units/OrcOrder-003.wav
art_media	.wav	48188	Assets/sounds/units/OrcOrder-002.wav
art_media	.wav	60476	Assets/sounds/units/OrcOrder-001.wav
art_media	.wav	59452	Assets/sounds/units/OrcOrder-000.wav
art_media	.wav	27708	Assets/sounds/units/LoshaSelect-010.wav
art_media	.wav	47164	Assets/sounds/units/LoshaSelect-009.wav
art_media	.wav	20540	Assets/sounds/units/LoshaSelect-008.wav
art_media	.wav	52284	Assets/sounds/units/LoshaSelect-007.wav
art_media	.wav	15420	Assets/sounds/units/LoshaSelect-006.wav
art_media	.wav	11324	Assets/sounds/units/LoshaSelect-005.wav
art_media	.wav	42044	Assets/sounds/units/LoshaSelect-004.wav
art_media	.wav	20540	Assets/sounds/units/LoshaSelect-003.wav
art_media	.wav	54332	Assets/sounds/units/LoshaSelect-002.wav
art_media	.wav	23612	Assets/sounds/units/LoshaSelect-001.wav
art_media	.wav	50236	Assets/sounds/units/LoshaSelect-000.wav
art_media	.wav	39996	Assets/sounds/units/LoshaOrder-001.wav
art_media	.wav	20540	Assets/sounds/units/LoshaOrder-000.wav
art_media	.wav	58070	Assets/sounds/units/LizardmanSelect-007.wav
art_media	.wav	72490	Assets/sounds/units/LizardmanSelect-006.wav
art_media	.wav	64684	Assets/sounds/units/LizardmanSelect-005.wav
art_media	.wav	54742	Assets/sounds/units/LizardmanSelect-004.wav
art_media	.wav	89642	Assets/sounds/units/LizardmanSelect-003.wav
art_media	.wav	31958	Assets/sounds/units/LizardmanSelect-002.wav
art_media	.wav	40790	Assets/sounds/units/LizardmanSelect-001.wav
art_media	.wav	65578	Assets/sounds/units/LizardmanSelect-000.wav
art_media	.wav	7584	Assets/sounds/units/LionSelect-004.wav
art_media	.wav	4446	Assets/sounds/units/LionSelect-003.wav
art_media	.wav	2158	Assets/sounds/units/LionSelect-002.wav
art_media	.wav	2158	Assets/sounds/units/LionSelect-001.wav
art_media	.wav	29756	Assets/sounds/units/ImpSelect-002.wav
art_media	.wav	78908	Assets/sounds/units/ImpSelect-001.wav
art_media	.wav	86076	Assets/sounds/units/ImpSelect-000.wav
art_media	.wav	30902	Assets/sounds/units/Hillgiant.wav
art_media	.wav	233004	Assets/sounds/units/Gorilla-003.wav
art_media	.wav	178552	Assets/sounds/units/Gorilla-002.wav
art_media	.wav	33578	Assets/sounds/units/Gorilla-001.wav
art_media	.wav	59050	Assets/sounds/units/Gorilla-000.wav
art_media	.wav	29756	Assets/sounds/units/GolemSelect-003.wav
art_media	.wav	26684	Assets/sounds/units/GolemSelect-002.wav
art_media	.wav	53308	Assets/sounds/units/GolemSelect-001.wav
art_media	.wav	34876	Assets/sounds/units/GolemSelect-000.wav
art_media	.wav	17468	Assets/sounds/units/GoblinSelect-005.wav
art_media	.wav	36924	Assets/sounds/units/GoblinSelect-004.wav
art_media	.wav	24636	Assets/sounds/units/GoblinSelect-003.wav
art_media	.wav	43068	Assets/sounds/units/GoblinSelect-002.wav
art_media	.wav	50236	Assets/sounds/units/GoblinSelect-001.wav
art_media	.wav	19516	Assets/sounds/units/GoblinSelect-000.wav
art_media	.wav	49358	Assets/sounds/units/ElephantSelect-002.wav
art_media	.wav	58404	Assets/sounds/units/ElephantSelect-001.wav
art_media	.wav	72564	Assets/sounds/units/ElephantSelect-000.wav
art_media	.wav	32828	Assets/sounds/units/DwarfSelect-007.wav
art_media	.wav	15420	Assets/sounds/units/DwarfSelect-006.wav
art_media	.wav	39996	Assets/sounds/units/DwarfSelect-005.wav
art_media	.wav	39996	Assets/sounds/units/DwarfSelect-004.wav
art_media	.wav	31804	Assets/sounds/units/DwarfSelect-003.wav
art_media	.wav	13372	Assets/sounds/units/DwarfSelect-002.wav
art_media	.wav	23612	Assets/sounds/units/DwarfSelect-001.wav
art_media	.wav	29756	Assets/sounds/units/DwarfSelect-000.wav
art_media	.wav	29756	Assets/sounds/units/DwarfOrder-004.wav
art_media	.wav	34876	Assets/sounds/units/DwarfOrder-003.wav
art_media	.wav	24636	Assets/sounds/units/DwarfOrder-002.wav
art_media	.wav	46140	Assets/sounds/units/DwarfOrder-001.wav
art_media	.wav	12348	Assets/sounds/units/DwarfOrder-000.wav
art_media	.wav	68142	Assets/sounds/units/Dragonroar.wav
art_media	.wav	40974	Assets/sounds/units/Dragonhurt.wav
art_media	.wav	126384	Assets/sounds/units/Dragonbreathin.wav
art_media	.wav	5270	Assets/sounds/units/Diseased.wav
art_media	.wav	44092	Assets/sounds/units/Cowcatapultselect.wav
art_media	.wav	95482	Assets/sounds/units/Cowcatapulthit.wav
art_media	.wav	516344	Assets/sounds/units/BalorSelect-002.wav
art_media	.wav	600676	Assets/sounds/units/BalorSelect-001.wav
art_media	.wav	365388	Assets/sounds/units/BalorSelect-000.wav
art_media	.wav	10066	Assets/sounds/units/Tigerroar.wav
art_media	.wav	441044	Assets/sounds/Spells/Wraith.wav
art_media	.wav	485144	Assets/sounds/Spells/Water.wav
art_media	.wav	707068	Assets/sounds/Spells/Tsunami.wav
art_media	.wav	99286	Assets/sounds/Spells/Train.wav
art_media	.wav	10066	Assets/sounds/Spells/Tiger.wav
art_media	.wav	49212	Assets/sounds/Spells/Stoneskin.wav
art_media	.wav	488148	Assets/sounds/Spells/Spring.wav
art_media	.wav	616244	Assets/sounds/Spells/Spectre.wav
art_media	.wav	733798	Assets/sounds/Spells/Sing4.wav
art_media	.wav	567596	Assets/sounds/Spells/Sing3.wav
art_media	.wav	389749	Assets/sounds/Spells/Sing2.wav
art_media	.wav	457112	Assets/sounds/Spells/Sing1.wav
art_media	.wav	21192	Assets/sounds/Spells/Sanctify.wav
art_media	.wav	15404	Assets/sounds/Spells/Sacrifice.wav
art_media	.wav	194276	Assets/sounds/Spells/Revelation.wav
art_media	.wav	63400	Assets/sounds/Spells/Resist.wav
art_media	.wav	220328	Assets/sounds/Spells/Repair.wav
art_media	.wav	35924	Assets/sounds/Spells/Recruit.wav
art_media	.wav	55354	Assets/sounds/Spells/Pitbeast.wav
art_media	.wav	186294	Assets/sounds/Spells/Piratecove.wav
art_media	.wav	441044	Assets/sounds/Spells/Mutation.wav
art_media	.wav	72312	Assets/sounds/Spells/Lightningelemental.wav
art_media	.wav	441044	Assets/sounds/Spells/Kraken.wav
art_media	.wav	56332	Assets/sounds/Spells/Inspiration.wav
art_media	.wav	262976	Assets/sounds/Spells/Inquisition.wav
art_media	.wav	441044	Assets/sounds/Spells/Imp.wav
art_media	.wav	705504	Assets/sounds/Spells/HyboremsWhisper.wav
art_media	.wav	43364	Assets/sounds/Spells/Hope.wav
art_media	.wav	50236	Assets/sounds/Spells/Heal.wav
art_media	.wav	281780	Assets/sounds/Spells/Haste.wav
art_media	.wav	67644	Assets/sounds/Spells/Graftflesh.wav
art_media	.wav	15170	Assets/sounds/Spells/Giftvampirism.wav
art_media	.wav	103692	Assets/sounds/Spells/Foundtemple.wav
art_media	.wav	87518	Assets/sounds/Spells/Fireelemental.wav
art_media	.wav	38144	Assets/sounds/Spells/Fireball.wav
art_media	.wav	12760	Assets/sounds/Spells/Feed.wav
art_media	.wav	105236	Assets/sounds/Spells/Feast.wav
art_media	.wav	485144	Assets/sounds/Spells/Escape.wav
art_media	.wav	56024	Assets/sounds/Spells/Enchantment.wav
art_media	.wav	480428	Assets/sounds/Spells/Einherjar.wav
art_media	.wav	86744	Assets/sounds/Spells/Earthquake.wav
art_media	.wav	69632	Assets/sounds/Spells/Earthelemental.wav
art_media	.wav	1422276	Assets/sounds/Spells/Drown.wav
art_media	.wav	485144	Assets/sounds/Spells/Domination.wav
art_media	.wav	28180	Assets/sounds/Spells/Dispelmagic.wav
art_media	.wav	87064	Assets/sounds/Spells/Destroyundead.wav
art_media	.wav	480044	Assets/sounds/Spells/Defile.wav
art_media	.wav	168182	Assets/sounds/Spells/Curedisease.wav
art_media	.wav	407416	Assets/sounds/Spells/Crew.wav
art_media	.wav	41172	Assets/sounds/Spells/Create Puppet.wav
art_media	.wav	485144	Assets/sounds/Spells/Contagion.wav
art_media	.wav	31424	Assets/sounds/Spells/Consumesoul.wav
art_media	.wav	21392	Assets/sounds/Spells/Commandersplit.wav
art_media	.wav	45692	Assets/sounds/Spells/Commanderjoin.wav
art_media	.wav	480044	Assets/sounds/Spells/Charmperson.wav
art_media	.wav	167244	Assets/sounds/Spells/Chaosmarauder.wav
art_media	.wav	45208	Assets/sounds/Spells/Burningblood.wav
art_media	.wav	485144	Assets/sounds/Spells/Breathfire.wav
art_media	.wav	44656	Assets/sounds/Spells/Bloom.wav
art_media	.wav	178166	Assets/sounds/Spells/Bless.wav
art_media	.wav	193560	Assets/sounds/Spells/Airelemental.wav
art_media	.wav	146116	Assets/sounds/Somnium/SomWin.wav
art_media	.wav	41394	Assets/sounds/Somnium/SomShuffle.wav
art_media	.wav	68900	Assets/sounds/Somnium/SomNewTurn.wav
art_media	.wav	202846	Assets/sounds/Somnium/SomLose.wav
art_media	.wav	91340	Assets/sounds/Somnium/SomFool.wav
art_media	.wav	9588	Assets/sounds/Somnium/SomDraw.wav
art_media	.wav	65476	Assets/sounds/Somnium/SomDiscard.wav
art_media	.wav	17212	Assets/sounds/Somnium/SomDeath.wav
art_media	.wav	3862	Assets/sounds/Somnium/SomClick.wav
art_media	.wav	135512	Assets/sounds/Somnium/SomApplause.wav
other	.mp3	80710	Assets/sounds/Religions/Runes of Kilmorph.mp3
other	.mp3	185618	Assets/sounds/Religions/Runes of Kilmorph Full.mp3
other	.mp3	104116	Assets/sounds/Religions/Order.mp3
other	.mp3	287182	Assets/sounds/Religions/Order Full.mp3
other	.mp3	106624	Assets/sounds/Religions/Octopus Overlords.mp3
other	.mp3	377477	Assets/sounds/Religions/Octopus Overlords Full.mp3
other	.mp3	125850	Assets/sounds/Religions/Fellowship of Leaves.mp3
other	.mp3	339445	Assets/sounds/Religions/Fellowship of Leaves Full.mp3
other	.mp3	58221	Assets/sounds/Religions/Empyrean.mp3
other	.mp3	159495	Assets/sounds/Religions/Empyrean Full.mp3
other	.mp3	49298	Assets/sounds/Religions/Council of Esus.mp3
other	.mp3	197255	Assets/sounds/Religions/Council of Esus Full.mp3
other	.mp3	66499	Assets/sounds/Religions/Ashen Veil.mp3
other	.mp3	265030	Assets/sounds/Religions/Ashen Veil Full.mp3
art_media	.wav	179174	Assets/sounds/BT/roar.wav
art_media	.wav	72408	Assets/sounds/BT/idle-003.wav
art_media	.wav	267320	Assets/sounds/BT/idle-002.wav
art_media	.wav	267320	Assets/sounds/BT/idle-001.wav
art_media	.wav	267320	Assets/sounds/BT/idle-000.wav
art_media	.wav	102252	Assets/sounds/BT/hurt-003.wav
art_media	.wav	132132	Assets/sounds/BT/hurt-002.wav
art_media	.wav	102754	Assets/sounds/BT/hurt-001.wav
art_media	.wav	142088	Assets/sounds/BT/hurt-000.wav
art_media	.wav	73784	Assets/sounds/BT/footsteps-007.wav
art_media	.wav	69688	Assets/sounds/BT/footsteps-006.wav
art_media	.wav	89144	Assets/sounds/BT/footsteps-005.wav
art_media	.wav	73784	Assets/sounds/BT/footsteps-004.wav
art_media	.wav	74808	Assets/sounds/BT/footsteps-003.wav
art_media	.wav	75832	Assets/sounds/BT/footsteps-002.wav
art_media	.wav	73784	Assets/sounds/BT/footsteps-001.wav
art_media	.wav	80952	Assets/sounds/BT/footsteps-000.wav
art_media	.wav	87096	Assets/sounds/BT/flapwings-001.wav
art_media	.wav	94264	Assets/sounds/BT/flapwings-000.wav
art_media	.wav	315826	Assets/sounds/BT/fidget_scream.wav
art_media	.wav	39948	Assets/sounds/BT/falldie.wav
art_media	.wav	281490	Assets/sounds/BT/fade.wav
art_media	.wav	101354	Assets/sounds/BT/deathhitshriek.wav
art_media	.wav	69254	Assets/sounds/BT/breathshort.wav
art_media	.wav	122826	Assets/sounds/BT/breath.wav
art_media	.wav	139982	Assets/sounds/BT/attackvox-001.wav
art_media	.wav	24596	Assets/sounds/BT/attackvox-000.wav
art_media	.wav	183028	Assets/sounds/BT/Running.wav
art_media	.wav	77992	Assets/sounds/BT/Fall.wav
other	.mp3	2037679	Assets/sounds/soundtrack/veil/thevoid.mp3
other	.mp3	2121603	Assets/sounds/soundtrack/veil/WidowsHarbor.mp3
other	.mp3	1401486	Assets/sounds/soundtrack/veil/VeilOfDarkness.mp3
other	.mp3	2252800	Assets/sounds/soundtrack/veil/Veil9.mp3
other	.mp3	1339081	Assets/sounds/soundtrack/veil/Veil8.mp3
other	.mp3	845113	Assets/sounds/soundtrack/veil/Veil6.mp3
other	.mp3	1188093	Assets/sounds/soundtrack/veil/Veil5.mp3
other	.mp3	2646543	Assets/sounds/soundtrack/veil/Veil4.mp3
other	.mp3	732309	Assets/sounds/soundtrack/veil/Veil3.mp3
other	.mp3	1974047	Assets/sounds/soundtrack/veil/Veil2.mp3
other	.mp3	2420506	Assets/sounds/soundtrack/veil/Veil1.mp3
other	.mp3	2113189	Assets/sounds/soundtrack/veil/Nocturne.mp3
other	.mp3	2646196	Assets/sounds/soundtrack/veil/DarknessImmortal.mp3
other	.mp3	4688548	Assets/sounds/soundtrack/rune/enigmaoftheabsolute.mp3
other	.mp3	2838926	Assets/sounds/soundtrack/rune/TheSiege.mp3
other	.mp3	1998725	Assets/sounds/soundtrack/rune/Rune6.mp3
other	.mp3	1042435	Assets/sounds/soundtrack/rune/Rune5.mp3
other	.mp3	2063848	Assets/sounds/soundtrack/rune/Rune4.mp3
other	.mp3	1331244	Assets/sounds/soundtrack/rune/Rune3.mp3
other	.mp3	1267323	Assets/sounds/soundtrack/rune/Rune2.mp3
other	.mp3	1483800	Assets/sounds/soundtrack/rune/Rune1.mp3
other	.mp3	2181682	Assets/sounds/soundtrack/rune/MistLoch.mp3
other	.mp3	2841977	Assets/sounds/soundtrack/rune/HighlandStorm.mp3
other	.mp3	2936879	Assets/sounds/soundtrack/rune/Alexander.mp3
other	.mp3	2194375	Assets/sounds/soundtrack/orde/VeniVeniEmannuel.mp3
other	.mp3	6855664	Assets/sounds/soundtrack/orde/The Last Embrace.mp3
other	.mp3	2316081	Assets/sounds/soundtrack/orde/SkullandCrossbones.mp3
other	.mp3	1452408	Assets/sounds/soundtrack/orde/Orde4.mp3
other	.mp3	1672170	Assets/sounds/soundtrack/orde/Orde3.mp3
other	.mp3	1725361	Assets/sounds/soundtrack/orde/Orde2.mp3
other	.mp3	2432000	Assets/sounds/soundtrack/orde/Orde1.mp3
other	.mp3	3284784	Assets/sounds/soundtrack/orde/DefendersOfTheRealm.mp3
other	.mp3	2254800	Assets/sounds/soundtrack/orde/Crossfire.mp3
other	.mp3	2303835	Assets/sounds/soundtrack/octo/Octo9.mp3
other	.mp3	1110727	Assets/sounds/soundtrack/octo/Octo8.mp3
other	.mp3	2055150	Assets/sounds/soundtrack/octo/Octo7.mp3
other	.mp3	2835756	Assets/sounds/soundtrack/octo/Octo6.mp3
other	.mp3	1635101	Assets/sounds/soundtrack/octo/Octo5.mp3
